AppID,AppType,Followers,Positive_rev,Negative_rev,Positive_rev_per,Steam reviews,PlayTracker,VG Insights,SteamSpy
864730,Game,999,68,37,64.76%,2.1 k,28.2 k,3.2 k,3.0 k
435460,Game,515,70,9,88.61%,2.8 k,274.5 k,5.1 k,5.0 k
928180,Game,358,51,15,77.27%,1.7 k,,1.8 k,6.0 k
91810,Game,130,33,8,80.49%,1.6 k,346.0 k,11.6 k,24.0 k
1068820,Application,"6,075","2,084",260,88.91%,58.6 k,512.2 k,53.3 k,432.0 k
1132410,Game,170,24,44,35.29%,1.7 k,,1.9 k,11.0 k
710690,Game,105,16,2,88.89%,450,,612,2.0 k
37270,Game,203,25,1,96.15%,1.0 k,29.0 k,1.7 k,5.0 k
1754350,Game,19,0,3,0.00%,60,,90,6.0 k
335840,Game,341,126,39,76.36%,5.8 k,522.7 k,25.7 k,35.0 k
719210,Game,146,14,1,93.33%,375,27.9 k,506,1.0 k
854150,Game,95,71,39,64.55%,2.8 k,,3.8 k,30.0 k
697800,Game,96,32,7,82.05%,1.2 k,21.8 k,1.5 k,3.0 k
747050,Game,538,21,5,80.77%,650,25.9 k,5.9 k,4.0 k
1980860,Game,17,1,0,100.00%,20,,60,2.0 k
1685840,Game,100,14,1,93.33%,300,,450,
1392150,Game,135,14,0,100.00%,280,,420,1.0 k
929120,Game,791,55,7,88.71%,1.6 k,18.3 k,1.9 k,5.0 k
1074170,Game,"1,266",196,50,79.67%,4.9 k,22.9 k,7.4 k,14.0 k
703970,Game,413,66,36,64.71%,2.0 k,,3.1 k,97.0 k
1776060,Beta,1,,,,,,,
1437870,Game,499,106,20,84.13%,2.5 k,72.0 k,3.8 k,35.0 k
305070,Game,413,211,136,60.81%,12.1 k,883.1 k,20.8 k,33.0 k
237350,Game,"6,121",192,76,71.64%,9.4 k,716.2 k,36.1 k,41.0 k
1094880,Game,101,27,15,64.29%,1.1 k,,1.5 k,13.0 k
1450120,Game,"3,074",367,71,83.79%,8.8 k,17.3 k,13.1 k,33.0 k
512920,Game,185,,,,,166.0 k,1.1 k,13.0 k
31870,Game,166,43,21,67.19%,2.6 k,102.9 k,3.4 k,28.0 k
1509110,Game,282,8,4,66.67%,240,,360,
892930,Game,60,10,6,62.50%,400,,550,21.0 k
1366570,Game,167,20,5,80.00%,500,1.1 k,750,1.0 k
431300,Game,86,11,9,55.00%,700,211.0 k,1.0 k,17.0 k
618210,Game,318,44,7,86.27%,1.3 k,,1.5 k,10.0 k
919320,Game,25,10,0,100.00%,250,,328,1.0 k
1074870,Application,19,0,1,0.00%,25,,40,1.0 k
437030,Game,953,43,13,76.79%,2.0 k,51.4 k,2.1 k,13.0 k
1650570,Game,24,,,,,,,
1182040,Game,83,68,26,72.34%,2.4 k,,2.8 k,17.0 k
1656680,Game,855,43,30,58.90%,1.5 k,,2.2 k,
1078750,Game,35,7,2,77.78%,225,10.7 k,288,2.0 k
1561850,Game,172,47,16,74.60%,1.3 k,,1.9 k,1.0 k
364770,Game,208,47,9,83.93%,2.0 k,364.4 k,7.2 k,13.0 k
873120,Game,179,5,3,62.50%,200,,284,7.0 k
1121490,Game,125,10,15,40.00%,625,,748,2.0 k
1820640,Game,27,2,0,100.00%,40,,60,2.0 k
504090,Game,251,26,1,96.30%,810,11.5 k,510,1.0 k
1002180,Game,139,6,3,66.67%,225,,342,2.0 k
1542890,Game,8,,,,,,,
391050,Application,357,58,19,75.32%,2.7 k,188.4 k,4.1 k,13.0 k
1189650,Game,183,7,1,87.50%,160,,240,2.0 k
24240,Game,"146,402","36,334","2,598",93.33%,1.56 M,13.03 M,5.30 M,4.15 M
1550380,Game,57,6,0,100.00%,120,,180,1.0 k
1136100,Game,20,10,1,90.91%,275,,215,2.0 k
2067440,Beta,,,,,,,,
828080,Game,13,0,7,0.00%,175,11.1 k,315,3.0 k
1196620,Game,352,37,26,58.73%,1.3 k,,1.9 k,6.0 k
750920,Game,"242,942","55,239","10,535",83.98%,1.64 M,5.20 M,1.16 M,1.81 M
311210,Game,"335,388","138,096","29,604",82.35%,5.87 M,5.80 M,5.31 M,6.15 M
1878450,Game,37,11,4,73.33%,300,,450,
701820,Game,22,2,0,100.00%,50,,102,2.0 k
2076590,Beta,2,,,,,,,
305620,Game,"474,423","88,613","8,659",91.10%,2.92 M,5.82 M,4.53 M,2.43 M
568580,Game,"6,881",122,83,59.51%,6.2 k,199.4 k,10.0 k,46.0 k
1209360,Game,"1,182",107,51,67.72%,3.2 k,159.3 k,4.7 k,4.0 k
1330800,Game,37,1,1,50.00%,40,,60,2.0 k
719100,Game,47,18,14,56.25%,960,504.7 k,1.5 k,11.0 k
1191870,Game,400,24,9,72.73%,660,,990,2.0 k
1867330,Game,28,10,4,71.43%,280,,450,5.0 k
328590,Game,"6,361",379,144,72.47%,15.7 k,107.5 k,27.2 k,46.0 k
1047240,Game,136,60,25,70.59%,2.1 k,,2.1 k,12.0 k
465190,Game,187,40,50,44.44%,3.2 k,317.0 k,3.5 k,59.0 k
315080,Game,543,36,9,80.00%,1.6 k,382.7 k,14.7 k,9.0 k
1589920,Game,54,8,0,100.00%,160,,240,1.0 k
1582260,Game,26,3,0,100.00%,60,,90,36.0 k
1029640,Game,26,1,0,100.00%,25,,40,2.0 k
266050,Game,596,100,126,44.25%,7.9 k,838.7 k,34.8 k,68.0 k
1582290,Game,"1,017",83,1,98.81%,1.7 k,3.9 k,2.5 k,2.0 k
1007630,Game,428,71,5,93.42%,1.9 k,24.4 k,2.1 k,7.0 k
1028170,Game,254,,,,,,1.6 k,25.0 k
714030,Application,87,6,0,100.00%,120,,180,2.0 k
1337650,Game,134,42,11,79.25%,1.1 k,,1.6 k,4.0 k
1273930,Game,38,9,2,81.82%,220,,330,3.0 k
887040,Game,12,,,,,,,1.0 k
1245170,Game,72,3,1,75.00%,80,15.3 k,150,12.0 k
765090,Game,63,1,0,100.00%,20,1.4 k,30,4.0 k
1472660,Game,"23,015","2,575",569,81.90%,62.9 k,100.6 k,94.3 k,117.0 k
1663650,Game,61,18,1,94.74%,380,,570,27.0 k
681140,Game,55,29,35,45.31%,1.9 k,444.1 k,3.2 k,29.0 k
1575910,Game,67,13,5,72.22%,360,,570,5.0 k
945530,Game,13,3,0,100.00%,75,,102,1.0 k
723400,Game,8,1,0,100.00%,20,,30,5.0 k
1969850,Game,211,29,0,100.00%,580,,870,1.0 k
1189350,Game,36,10,4,71.43%,350,,420,4.0 k
994520,Game,693,55,19,74.32%,1.9 k,,2.5 k,51.0 k
696180,Game,"3,711",375,167,69.19%,13.6 k,144.9 k,10.9 k,39.0 k
602480,Game,701,59,7,89.39%,1.7 k,166.0 k,2.6 k,4.0 k
1276300,Game,30,0,2,0.00%,40,,60,4.0 k
1518870,Game,98,4,1,80.00%,100,,150,5.0 k
378030,Game,682,94,10,90.38%,3.6 k,53.2 k,3.0 k,5.0 k
1811780,Game,20,1,1,50.00%,40,,60,27.0 k
1711290,Game,22,1,0,100.00%,20,,30,3.0 k
730450,Game,121,24,7,77.42%,775,,1.0 k,26.0 k
617680,Game,"1,035",28,11,71.79%,975,32.7 k,1.5 k,4.0 k
587100,Game,"8,320",667,50,93.03%,21.5 k,186.1 k,22.9 k,35.0 k
892880,Game,126,38,9,80.85%,1.2 k,,1.2 k,4.0 k
1054610,Game,108,16,9,64.00%,625,,690,3.0 k
1655210,Game,43,1,1,50.00%,40,,60,14.0 k
685800,Game,92,10,1,90.91%,330,14.4 k,578,4.0 k
1120050,Game,42,14,3,82.35%,425,,474,11.0 k
975550,Application,236,10,5,66.67%,300,28.9 k,450,1.0 k
1317850,Game,36,5,3,62.50%,160,,240,1.0 k
1799820,Game,17,2,0,100.00%,40,,60,1.0 k
1857840,Game,61,7,1,87.50%,160,,240,3.0 k
858060,Game,860,88,233,27.41%,8.0 k,276.9 k,70.2 k,85.0 k
1857370,Game,167,45,17,72.58%,1.2 k,,1.9 k,
1826640,Game,12,5,4,55.56%,180,,270,10.0 k
1656650,Game,21,2,3,40.00%,100,,150,1.0 k
615700,Game,171,13,5,72.22%,360,,540,81.0 k
1006250,Game,"2,804",39,5,88.64%,1.1 k,26.5 k,1.3 k,
1031170,Game,"1,295",137,26,84.05%,4.1 k,130.8 k,3.2 k,
989690,Game,"15,261","1,161",528,68.74%,42.2 k,140.5 k,53.8 k,147.0 k
373000,Application,123,1,2,33.33%,105,,153,1.0 k
935680,Game,51,0,5,0.00%,125,,150,1.0 k
1541410,Game,48,28,1,96.55%,580,,930,7.0 k
1499780,Game,21,3,5,37.50%,160,,240,7.0 k
743570,Game,19,,,,,,,
823550,Game,"11,724","1,929","1,462",56.89%,84.8 k,635.3 k,119.5 k,111.0 k
1598010,Game,911,310,34,90.12%,6.9 k,,10.4 k,
346830,Game,"6,940",303,180,62.73%,16.9 k,433.6 k,61.8 k,75.0 k
1261960,Game,"1,044",,,,,28.3 k,3.8 k,5.0 k
639300,Game,"1,066",60,28,68.18%,2.6 k,244.6 k,5.2 k,14.0 k
402530,Game,"2,369",756,46,94.26%,28.1 k,1.01 M,38.6 k,63.0 k
999030,Game,32,6,0,100.00%,150,,190,11.0 k
1257360,Game,"6,686","1,054",149,87.61%,24.1 k,159.7 k,36.1 k,188.0 k
1855480,Game,7,2,0,100.00%,40,,60,4.0 k
395520,Game,"7,781","2,717",377,87.82%,108.3 k,1.43 M,343.2 k,350.0 k
1613740,Beta,,,,,,,,
451670,Game,949,34,28,54.84%,2.2 k,264.2 k,3.7 k,19.0 k
1526190,Game,62,2,0,100.00%,40,,60,24.0 k
1789680,Game,18,0,1,0.00%,20,,30,1.0 k
348240,Game,"2,627",259,45,85.20%,10.6 k,215.4 k,14.0 k,49.0 k
509130,Game,306,28,8,77.78%,1.1 k,3.5 k,1.2 k,2.0 k
969950,Game,96,1,3,25.00%,100,26.8 k,124,11.0 k
1733990,Beta,2,,,,,,,
1878970,Game,72,20,0,100.00%,400,,600,1.0 k
432100,Game,"21,970",571,146,79.64%,25.1 k,360.0 k,84.5 k,189.0 k
1736270,Game,583,19,25,43.18%,880,17.0 k,1.3 k,2.0 k
1938360,Game,47,8,0,100.00%,160,,240,7.0 k
6600,Game,123,42,38,52.50%,3.2 k,477.2 k,5.8 k,52.0 k
1583870,Game,197,3,4,42.86%,140,,210,
1429950,Game,334,40,1,97.56%,820,,1.2 k,5.0 k
656630,Game,158,10,2,83.33%,360,14.3 k,510,2.0 k
1518200,Game,83,28,5,84.85%,660,,990,12.0 k
1588410,Game,"2,520",115,14,89.15%,2.6 k,,3.9 k,17.0 k
448980,Game,792,67,36,65.05%,3.6 k,364.5 k,6.0 k,63.0 k
837950,Game,82,6,1,85.71%,175,,190,20.0 k
1587210,Game,27,3,0,100.00%,60,,90,1.0 k
1570070,Game,"10,503","1,006",462,68.53%,29.4 k,129.7 k,44.0 k,109.0 k
1540700,Game,74,7,2,77.78%,180,,300,14.0 k
1872330,Game,64,13,1,92.86%,280,,420,
1410680,Game,47,1,1,50.00%,40,,90,1.0 k
896440,Game,"8,847",343,129,72.67%,9.4 k,202.6 k,14.1 k,16.0 k
1351870,Game,26,2,0,100.00%,40,,60,3.0 k
1045510,Game,121,25,11,69.44%,900,,1.0 k,3.0 k
732690,Game,"23,735","9,174",329,96.54%,237.6 k,311.9 k,340.9 k,669.0 k
211260,Game,"5,461","2,068",406,83.59%,99.0 k,1.87 M,250.5 k,195.0 k
990400,Game,49,17,5,77.27%,550,,518,1.0 k
534480,Game,"1,089",,,,,35.9 k,2.0 k,1.0 k
1767710,Game,14,3,1,75.00%,80,,120,1.0 k
1771520,Game,98,35,5,87.50%,800,,1.2 k,27.0 k
1096550,Application,"7,107",581,210,73.45%,15.8 k,109.5 k,23.9 k,232.0 k
739540,Game,"164,803",461,149,75.57%,15.3 k,125.4 k,11.1 k,193.0 k
264060,Game,"1,445",195,35,84.78%,8.1 k,669.5 k,37.5 k,43.0 k
529490,Game,"2,795",251,70,78.19%,9.6 k,112.4 k,8.5 k,29.0 k
206020,Game,486,84,15,84.85%,4.0 k,720.6 k,6.3 k,76.0 k
354430,Game,"2,137",276,90,75.41%,12.8 k,777.9 k,15.4 k,207.0 k
779360,Game,221,53,16,76.81%,1.7 k,289.4 k,2.1 k,3.0 k
1579710,Game,221,5,2,71.43%,140,,210,2.0 k
1664490,Application,649,41,35,53.95%,1.5 k,,,
1477060,Game,670,332,72,82.18%,8.1 k,82.0 k,12.1 k,
1972740,Game,110,34,0,100.00%,680,,1.0 k,18.0 k
608660,Game,495,102,11,90.27%,3.4 k,314.8 k,49.0 k,23.0 k
1840850,Game,12,,,,,,,
865190,Game,75,26,12,68.42%,950,221.0 k,1.4 k,6.0 k
1011610,Game,"6,082",358,60,85.65%,8.4 k,75.3 k,12.5 k,28.0 k
571260,Game,"43,636","3,132",650,82.81%,113.5 k,596.3 k,155.2 k,163.0 k
1198440,Game,71,6,2,75.00%,160,,240,2.0 k
1218500,Game,"3,932",685,109,86.27%,15.9 k,52.0 k,23.8 k,157.0 k
882990,Game,42,6,4,60.00%,250,,364,1.0 k
1062130,Game,77,10,2,83.33%,240,,360,3.0 k
1944920,Game,244,13,15,46.43%,560,,840,
1231780,Game,12,0,3,0.00%,60,1.8 k,90,5.0 k
1240770,Game,18,1,5,16.67%,120,,180,6.0 k
262510,Game,362,36,25,59.02%,2.1 k,41.1 k,2.0 k,4.0 k
1612920,Game,351,80,11,87.91%,1.8 k,,2.7 k,19.0 k
981090,Game,16,,,,,,,
1652650,Game,38,12,0,100.00%,240,,360,8.0 k
1314840,Game,91,22,1,95.65%,460,,690,10.0 k
1478140,Game,14,,,,,,,
2001210,Game,23,,,,,,,
1485010,Game,96,9,1,90.00%,200,,300,
1297180,Game,15,1,0,100.00%,20,,30,4.0 k
1022870,Game,40,15,0,100.00%,375,,600,3.0 k
1989100,Game,18,0,1,0.00%,20,,30,2.0 k
32340,Game,"1,634",478,62,88.52%,21.6 k,689.0 k,36.0 k,161.0 k
1100300,Game,272,28,5,84.85%,660,,990,4.0 k
949380,Game,122,48,13,78.69%,1.5 k,,2.1 k,24.0 k
1727810,Game,62,30,7,81.08%,740,,1.1 k,1.0 k
1649480,Game,28,5,0,100.00%,100,,150,
2009670,Game,86,4,4,50.00%,160,,240,3.0 k
734910,Game,"8,185",736,82,89.98%,24.5 k,612.2 k,126.0 k,124.0 k
1520460,Game,108,2,1,66.67%,60,,90,2.0 k
718200,Game,492,156,13,92.31%,5.1 k,268.3 k,2.9 k,12.0 k
1292140,Game,55,7,2,77.78%,180,5.9 k,270,2.0 k
1472320,Game,87,8,0,100.00%,160,,270,5.0 k
1550230,Game,482,31,5,86.11%,720,,1.1 k,1.0 k
680500,Game,30,1,1,50.00%,60,7.9 k,100,4.0 k
1572400,Game,76,23,0,100.00%,460,,690,3.0 k
1246780,Game,173,37,7,84.09%,880,,1.4 k,
577080,Game,"1,153",239,116,67.32%,8.9 k,224.1 k,10.2 k,137.0 k
1677520,Game,79,7,1,87.50%,160,,240,11.0 k
13530,Game,"5,959","1,251",332,79.03%,63.3 k,1.09 M,110.5 k,321.0 k
1879100,Game,40,7,4,63.64%,220,,330,
750820,Game,25,1,0,100.00%,30,31.4 k,30,1.0 k
2004090,Game,7,,,,,,,
1115450,Game,"4,010",219,77,73.99%,5.9 k,13.3 k,8.9 k,16.0 k
1267910,Game,"16,738","8,135",674,92.35%,176.2 k,490.9 k,264.2 k,711.0 k
1069030,Game,"3,125",603,71,89.47%,16.9 k,578.5 k,19.0 k,46.0 k
1162400,Game,80,5,4,55.56%,225,,300,7.0 k
683150,Game,163,3,5,37.50%,200,,360,1.0 k
1359720,Game,37,0,1,0.00%,20,,30,10.0 k
535850,Game,"2,713",164,379,30.20%,16.3 k,458.1 k,27.6 k,65.0 k
870200,Game,"17,993","1,994",232,89.58%,44.5 k,847.3 k,33.2 k,214.0 k
1125650,Game,22,0,1,0.00%,20,,30,2.0 k
1017440,Game,26,3,0,100.00%,75,,84,2.0 k
1864530,Game,537,4,10,28.57%,280,4.0 k,420,
709510,Game,276,41,2,95.35%,1.1 k,21.2 k,1.6 k,1.0 k
1287280,Game,10,,,,,,,
630610,Game,"3,024",478,51,90.36%,13.2 k,121.0 k,9.8 k,76.0 k
1190900,Game,38,8,0,100.00%,200,,240,4.0 k
1055770,Game,14,2,1,66.67%,75,,120,2.0 k
428130,Game,156,3,0,100.00%,105,1.4 k,213,3.0 k
366690,Game,"1,506",488,68,87.77%,19.5 k,29.3 k,22.0 k,138.0 k
2064950,Game,51,17,5,77.27%,440,,660,82.0 k
939510,Game,"28,489","2,620","1,794",59.36%,110.4 k,1.23 M,160.8 k,158.0 k
1040750,Game,23,2,0,100.00%,50,,62,2.0 k
2082080,Beta,4,,,,,,,
1951810,Beta,1,,,,,,,
1200730,Game,"2,235",164,19,89.62%,3.7 k,17.9 k,5.5 k,
1965820,Beta,2,,,,,,,
658790,Game,822,55,14,79.71%,2.1 k,20.5 k,1.2 k,4.0 k
380360,Game,"1,641",690,231,74.92%,32.2 k,1.15 M,220.4 k,261.0 k
1829540,Game,164,60,3,95.24%,1.3 k,,1.9 k,1.0 k
938500,Game,"1,086",,,,,82.7 k,4.7 k,13.0 k
1300570,Game,51,2,3,40.00%,100,,150,6.0 k
294390,Game,158,44,35,55.70%,2.8 k,285.3 k,4.5 k,30.0 k
976030,Game,634,56,22,71.79%,1.6 k,,2.3 k,2.0 k
1177400,Game,"3,024",514,143,78.23%,13.1 k,16.8 k,19.7 k,34.0 k
1796840,Game,10,1,0,100.00%,20,,30,14.0 k
1186570,Game,34,6,1,85.71%,140,,210,11.0 k
302710,Game,"3,195","1,271",176,87.84%,50.6 k,1.33 M,100.5 k,169.0 k
463980,Game,"1,658",328,84,79.61%,14.4 k,204.5 k,16.2 k,59.0 k
1903280,Game,27,1,0,100.00%,20,,30,30.0 k
398900,Game,132,1,0,100.00%,35,18.1 k,60,6.0 k
1118690,Game,44,4,2,66.67%,150,,208,1.0 k
1552790,Game,10,2,1,66.67%,60,,90,14.0 k
1206430,Game,"7,937","1,014",177,85.14%,23.8 k,170.8 k,35.7 k,80.0 k
1896710,Game,83,23,1,95.83%,480,,720,
295250,Game,514,168,313,34.93%,16.8 k,627.1 k,25.8 k,80.0 k
703630,Game,142,71,3,95.95%,2.2 k,256.3 k,947,6.0 k
1920650,Game,145,24,8,75.00%,640,,960,1.0 k
1859280,Game,"2,856",851,62,93.21%,18.3 k,17.8 k,27.4 k,111.0 k
1475350,Game,48,10,0,100.00%,200,,300,3.0 k
892440,Game,224,7,3,70.00%,250,,382,1.0 k
723830,Game,472,23,23,50.00%,1.4 k,427.2 k,1.9 k,7.0 k
699410,Game,48,13,2,86.67%,450,29.5 k,638,7.0 k
1998680,Game,14,,,,,,,
873960,Game,255,31,37,45.59%,1.7 k,,2.4 k,77.0 k
1900260,Beta,7,,,,,,,
1676580,Game,921,244,90,73.05%,6.7 k,56.8 k,10.0 k,
1420320,Game,70,10,4,71.43%,280,,420,2.0 k
433900,Game,420,58,49,54.21%,3.2 k,335.3 k,1.5 k,23.0 k
609400,Game,99,0,1,0.00%,30,,50,1.0 k
461510,Game,"4,008",41,37,52.56%,1.6 k,40.1 k,2.3 k,89.0 k
1864320,Game,86,11,11,50.00%,440,,660,5.0 k
1195290,Game,"25,064","4,091",260,94.02%,87.0 k,77.0 k,130.5 k,196.0 k
1237890,Game,33,8,2,80.00%,200,,300,
1827580,Beta,3,,,,,,,
1390700,Game,"4,937",452,56,88.98%,10.2 k,32.2 k,15.3 k,1.0 k
1425240,Game,24,6,1,85.71%,140,,210,28.0 k
1834180,Beta,1,,,,,,,
492870,Game,"1,056",48,22,68.57%,2.5 k,284.1 k,5.6 k,47.0 k
249190,Game,"14,548",153,192,44.35%,12.1 k,307.4 k,45.4 k,189.0 k
1034200,Game,130,58,4,93.55%,1.6 k,,2.2 k,18.0 k
1258710,Game,461,380,31,92.46%,8.2 k,40.6 k,12.3 k,22.0 k
1675500,Game,218,4,1,80.00%,100,,150,
368070,Game,"79,412","10,902","5,678",65.75%,497.4 k,1.47 M,538.3 k,1.09 M
1167170,Game,"1,195",215,12,94.71%,4.5 k,6.7 k,6.8 k,10.0 k
1104960,Game,382,7,7,50.00%,350,,492,1.0 k
781250,Game,134,8,6,57.14%,350,686.4 k,574,6.0 k
1492260,Game,72,7,1,87.50%,160,,240,1.0 k
1328430,Game,16,1,0,100.00%,20,,30,14.0 k
1991230,Game,8,,,,,,,
1387580,Game,885,57,8,87.69%,1.3 k,,2.0 k,77.0 k
1560790,Game,"1,820",30,11,73.17%,820,11.2 k,1.2 k,
1054640,Game,80,6,1,85.71%,175,,155,1.0 k
1347030,Game,841,"1,618",98,94.29%,34.3 k,212.8 k,51.5 k,143.0 k
1537470,Game,88,10,6,62.50%,320,,480,9.0 k
1572380,Game,137,40,40,50.00%,1.6 k,,2.4 k,
1416180,Game,36,2,0,100.00%,40,,60,5.0 k
1308570,Game,24,5,0,100.00%,100,,180,2.0 k
822190,Game,646,48,1,97.96%,1.2 k,16.8 k,1.8 k,9.0 k
799110,Game,63,35,3,92.11%,950,31.0 k,425,15.0 k
659570,Game,42,5,1,83.33%,180,186.6 k,278,1.0 k
1109340,Game,15,,,,,,,
666560,Game,127,,,,,,628,2.0 k
847900,Game,95,18,2,90.00%,500,133.4 k,718,4.0 k
929410,Game,49,6,0,100.00%,150,50.8 k,168,15.0 k
1823630,Game,39,3,1,75.00%,80,,120,2.0 k
1647200,Game,"1,169",22,15,59.46%,740,,1.1 k,2.0 k
1033880,Game,97,182,36,83.49%,5.5 k,,5.7 k,11.0 k
46360,Game,702,134,60,69.07%,3.9 k,757.9 k,11.4 k,74.0 k
56400,Game,"17,012",,,,,3.40 M,638.9 k,2.03 M
1027930,Game,13,2,0,100.00%,50,,62,30.0 k
1833650,Game,15,0,1,0.00%,20,,30,9.0 k
981890,Game,"5,490","1,184","1,363",46.49%,50.9 k,145.6 k,76.5 k,515.0 k
107310,Game,"3,532","3,077",264,92.10%,133.6 k,3.17 M,233.2 k,1.09 M
1173810,Game,"7,870","1,076",177,85.87%,25.1 k,180.7 k,37.4 k,226.0 k
734290,Game,681,104,63,62.28%,4.2 k,171.4 k,6.6 k,50.0 k
673750,Game,"39,981","3,594",565,86.42%,83.2 k,114.6 k,186.8 k,195.0 k
219950,Game,"2,874","1,328",218,85.90%,61.8 k,3.12 M,174.9 k,199.0 k
1039940,Game,"1,361",268,8,97.10%,6.9 k,22.2 k,10.0 k,
1518810,Game,"1,431",647,30,95.57%,13.5 k,31.2 k,20.3 k,46.0 k
1728590,Game,40,1,0,100.00%,20,,60,
1107720,Game,32,6,7,46.15%,325,,304,1.0 k
1016940,Game,280,21,6,77.78%,540,,840,3.0 k
99300,Game,"3,661","2,215",380,85.36%,103.8 k,5.28 M,358.5 k,813.0 k
1035560,Game,"2,823",520,85,85.95%,12.1 k,1.30 M,18.1 k,36.0 k
1035190,Game,77,9,8,52.94%,425,,590,2.0 k
1641830,Game,727,81,47,63.28%,2.6 k,142.4 k,3.8 k,4.0 k
1877160,Game,95,86,21,80.37%,2.1 k,,3.2 k,
1033340,Game,91,24,2,92.31%,650,,770,2.0 k
1152420,Application,382,36,5,87.80%,1.0 k,,640,1.0 k
839810,Game,111,13,8,61.90%,525,151.6 k,893,22.0 k
914140,Game,"1,173",113,62,64.57%,4.4 k,,6.6 k,6.0 k
1531840,Game,113,135,19,87.66%,3.1 k,,4.6 k,8.0 k
1469110,Beta,3,,,,,,450,
777270,Game,56,16,14,53.33%,750,509.3 k,1.2 k,10.0 k
420060,Game,"3,936",778,219,78.03%,34.9 k,854.0 k,48.0 k,185.0 k
970130,Game,154,10,11,47.62%,525,,804,3.0 k
1710360,Beta,1,,,,,,,
701800,Game,41,5,2,71.43%,210,150.9 k,305,2.0 k
1543630,Game,33,2,0,100.00%,40,,60,2.0 k
1307760,Game,65,9,6,60.00%,300,,450,3.0 k
756220,Game,44,4,5,44.44%,270,147.0 k,483,13.0 k
630390,Game,47,6,3,66.67%,270,248.4 k,433,7.0 k
774531,Game,78,33,0,100.00%,825,39.7 k,1.3 k,12.0 k
1124390,Game,29,3,2,60.00%,125,1.9 k,182,1.0 k
444640,Game,"15,063","24,809","2,559",90.65%,957.9 k,3.88 M,3.14 M,1.40 M
857680,Game,"1,299",66,23,74.16%,2.2 k,16.5 k,3.1 k,15.0 k
1322830,Game,153,5,5,50.00%,200,111.4 k,330,
370570,Game,275,26,9,74.29%,1.2 k,64.2 k,1.8 k,5.0 k
1713170,Game,11,3,0,100.00%,60,,90,173.0 k
1257540,Game,18,1,3,25.00%,80,,120,6.0 k
358220,Game,257,31,14,68.89%,1.6 k,1.01 M,2.2 k,14.0 k
1011650,Application,365,13,9,59.09%,550,,505,13.0 k
1864490,Game,21,4,1,80.00%,100,,150,8.0 k
1720800,Game,36,15,0,100.00%,300,,450,2.0 k
222520,Game,"2,707",748,366,67.15%,44.6 k,945.2 k,66.9 k,305.0 k
1669390,Game,12,3,0,100.00%,60,,90,5.0 k
1530890,Game,368,51,34,60.00%,1.7 k,,2.6 k,4.0 k
1004240,Game,"5,756","4,120",236,94.58%,108.9 k,977.6 k,153.8 k,28.0 k
703540,Game,79,14,7,66.67%,630,65.5 k,798,5.0 k
1767860,Game,12,10,2,83.33%,240,,360,1.0 k
733690,Game,132,9,10,47.37%,570,9.1 k,860,3.0 k
1494580,Game,28,2,0,100.00%,40,,60,1.0 k
1064090,Game,866,33,12,73.33%,1.1 k,,1.1 k,11.0 k
537110,Game,"25,300","3,890",238,94.23%,144.5 k,170.1 k,228.4 k,276.0 k
1764810,Game,307,38,1,97.44%,780,,1.2 k,1.0 k
1571030,Game,43,7,0,100.00%,140,,210,
1518000,Game,49,4,3,57.14%,140,,210,1.0 k
1406780,Game,"4,515",431,45,90.55%,9.5 k,121.1 k,14.3 k,57.0 k
2009770,Game,43,13,3,81.25%,320,,480,7.0 k
684340,Game,700,3,1,75.00%,120,,200,8.0 k
334210,Game,"7,005","1,258",405,75.65%,58.2 k,4.54 M,1.07 M,969.0 k
948840,Game,152,17,9,65.38%,650,,842,6.0 k
844750,Game,145,78,57,57.78%,3.4 k,220.3 k,5.7 k,7.0 k
1350340,Game,245,213,39,84.52%,5.0 k,,7.6 k,34.0 k
1463030,Game,38,3,5,37.50%,160,,240,61.0 k
1840620,Game,15,1,2,33.33%,60,,90,4.0 k
898400,Game,9,,,,,,,
1121100,Game,27,6,0,100.00%,150,,186,1.0 k
1204250,Game,21,1,0,100.00%,20,,30,1.0 k
810650,Game,57,1,3,25.00%,100,,180,1.0 k
1219600,Game,21,0,1,0.00%,20,,30,1.0 k
830370,Game,"8,294",471,203,69.88%,13.5 k,626.5 k,20.3 k,35.0 k
1295810,Game,584,43,12,78.18%,1.1 k,,1.7 k,15.0 k
454670,Game,93,27,22,55.10%,1.7 k,649.6 k,2.8 k,19.0 k
908270,Game,17,,,,,,,1.0 k
1431730,Game,13,4,2,66.67%,120,,180,6.0 k
684250,Game,351,32,24,57.14%,1.7 k,173.6 k,2.6 k,43.0 k
1427700,Game,"1,481",27,12,69.23%,780,,1.2 k,19.0 k
724390,Game,945,89,23,79.46%,2.8 k,25.1 k,3.6 k,19.0 k
1229390,Game,406,98,0,100.00%,2.0 k,4.2 k,2.9 k,40.0 k
2050680,Game,752,131,24,84.52%,3.1 k,,4.7 k,30.0 k
232950,Game,692,357,395,47.47%,15.0 k,886.3 k,129.7 k,137.0 k
617270,Game,103,12,3,80.00%,450,11.9 k,620,1.0 k
340070,Game,636,499,497,50.10%,34.9 k,1.89 M,165.1 k,146.0 k
1696020,Game,85,5,0,100.00%,100,,150,
1563340,Game,101,161,18,89.94%,3.6 k,,5.4 k,15.0 k
